corekoplus04X_filters02_s2_90_filters02_s2_lsi_90 74.8861 0.6503 48.2346 0.217 78.2531 0.6934 50.6833 0.2396
corekoplus04X_filters02_s2+1_20_filters02_s2+1_lsi_20 48.3485 0.2227 45.615 0.179 50.4456 0.2389 47.8313 0.1961
corekoplus04X_filters02_s2+1_30_filters02_s2+1_lsi_30 52.9043 0.2973 48.2916 0.2228 55.2585 0.3191 50.8021 0.2451
corekoplus04X_filters02_s2+1_40_filters02_s2+1_lsi_40 55.9226 0.3474 48.1207 0.2188 58.4076 0.3726 50.6833 0.2425
corekoplus04X_filters02_s2+1_50_filters02_s2+1_lsi_50 61.3326 0.437 47.8929 0.2157 63.5175 0.4583 50.4456 0.2378
corekoplus04X_filters02_s2+1_60_filters02_s2+1_lsi_60 65.3189 0.5015 48.4055 0.2244 69.0434 0.5498 50.3862 0.2399
corekoplus04X_filters02_s2+1_70_filters02_s2+1_lsi_70 69.3622 0.5658 48.2916 0.2214 72.7273 0.6084 50.8616 0.2455
corekoplus04X_filters02_s2+1_80_filters02_s2+1_lsi_80 72.5513 0.615 48.2916 0.2189 75.9952 0.659 50.3862 0.2356
corekoplus04X_filters02_s2+1_90_filters02_s2+1_lsi_90 76.3667 0.6726 48.2346 0.2157 79.798 0.7171 50.3862 0.2323
corekoplus05X_filters01_s0_20_filters01_s0_lsi_20 43.9636 0.1342 42.1982 0.1034 45.8705 0.1444 43.7908 0.1074
corekoplus05X_filters01_s0_30_filters01_s0_lsi_30 46.4123 0.1852 43.1663 0.1305 48.4254 0.1988 44.5039 0.1317
corekoplus05X_filters01_s0_40_filters01_s0_lsi_40 50.4556 0.2586 45.4442 0.1741 52.7035 0.2782 47.2965 0.1852
corekoplus05X_filters01_s0_50_filters01_s0_lsi_50 53.3599 0.3098 45.615 0.1777 55.8526 0.3347 47.4747 0.189
corekoplus05X_filters01_s0_60_filters01_s0_lsi_60 56.7768 0.3666 46.0137 0.1831 59.4771 0.3961 48.4848 0.2042
corekoplus05X_filters01_s0_70_filters01_s0_lsi_70 59.795 0.4141 46.2984 0.1868 62.6857 0.4484 48.7225 0.2067
